Company,Username,City,State,Date,Rating,Review,Distance,Cost,Cost.per.Mile,Sqft.Moved
U-Haul,Richard B,Belleville,NJ,2015-03-30,5,Excellent.,10.0,140.0,14.0,2200.0
U-Haul,Brenda J,Bedford,TX,2015-03-30,5,This was my first time to tow my car and U-Haul really took extra care in getting the Auto-Tow taken care of on both ends of the trip!!!!,,450.0,,600.0
U-Haul,Billy C,Bentonville,AR,2015-03-23,4,Very good but had to walk to get truck and had to load appliance dolly and 24 furniture pads (not folded neatly-kinda difficult to count). Attendant did help load pads and was very nice. A little extra and UHaul would have been 5 stars.,5.0,110.0,22.0,
U-Haul,rachel k,Boca Raton,FL,2015-03-23,5,close to our home. easy to deal with.,6.0,,,1800.0
U-Haul,Steve A,Fairfax,VA,2015-03-23,4,"U-Haul was great - easy to book online and a decent price for a one-way move. They didn't have the 20 foot truck available, so they upgraded me to a 26 foot truck which actually made loading everything easier.",25.0,150.0,6.0,950.0
U-Haul,Lindsay T,Burlingame,CA,2015-03-22,5,easy & affordable,,,,
U-Haul,James L,Port Royal,SC,2015-03-22,3,Truck not ready when I needed it. Had to drive 50 moles to get a truck the size I needed.,185.0,485.0,2.62,1800.0
U-Haul,scott t,Norman,OK,2015-03-21,5,I had to change portions of my reservation and they handled everything with no problems. At 7:00 am they were polite and professional. Everything went well. I would use them again.,138.0,230.0,1.67,1300.0
U-Haul,Kate E,Bloomington,IN,2015-03-19,4,Truck was in good condition and served our purpose well and they worked with us so we could take the truck back to the origin site.,50.0,10000.0,200.0,3200.0
U-Haul,Ruth S,North Brunswick,NJ,2015-03-17,4,"Uhaul truck, rented 2 days, was in good condition. I honestly feel though the trucks are much money. The first day we needed the truck for 8 hours...ended up using it for 6 hours and it was $170 plus mileage! To me that seems like a lot, but I didn't price other companies as I found this truck within 2 weeks of needing it.",45.0,,,2100.0
U-Haul,Gregory L,Henderson,NV,2015-03-16,5,This was a move of over 1300 miles with a car in tow all the way. U-haul unloaded the car and set of free of the auto transporter to allow us to unload the truck without that distraction.,1300.0,1016.0,0.78,1085.0
U-Haul,Rob H,Henderson,NV,2015-03-14,3,Not much to say here. Uhaul is uhaul. Nothing really changes from every other time.,7.0,60.0,8.57,1600.0
U-Haul,Debra M,Silver Spring,MD,2015-03-12,4,They were OK. The truck return was super easy and we had adequate time and mileage.,1350.0,1200.0,0.89,2200.0
U-Haul,Marc A,Somerville,MA,2015-03-08,4,"Their forte is not customer service. It's renting trucks. I felt like I was doing them a favor and that I was inconveniencing them by returning their truck. That being said, I will probably use them again in the future.",30.0,200.0,6.67,1000.0
U-Haul,Deborah F,Grove City,PA,2015-03-06,4,Good..,340.0,400.0,1.18,1000.0
U-Haul,Andrea D,Tempe,AZ,2015-03-05,5,U-Haul company on Chandler and Kyrene had lots of inventory. Truck was nice and clean. Customer service was great!,250.0,,,1800.0
U-Haul,Kelle Z,Redmond,WA,2015-02-24,5,Very respectful.,,,,
U-Haul,Joy H,Salem,OR,2015-02-23,5,I've used the U-Haul on Silverton Rd. in Salem for my last few moves and they've always been great about making sure I have everything I need for moves.,10.0,50.0,5.0,950.0
U-Haul,Jeffery W,Elkin,NC,2015-02-21,5,Fairly priced,45.0,94.0,2.09,1500.0
U-Haul,MICHAEL R,Alexandria,VA,2015-02-18,1,The Alexandria location tried to say I drove 50 miles. 50 miles my ass. There is no way Alexandria to Arlington and back to Alexandria is 50 miles.,5.0,150.0,30.0,
U-Haul,Angelo R,Murrieta,CA,2015-02-14,5,Great job all around,4.0,62.0,15.5,800.0
U-Haul,Laura Y,Lake Saint Louis,MO,2015-02-09,5,Brand new truck! Great power and all new tech gadgets inside.,,,,
U-Haul,Lauri S,Homestead,FL,2015-02-06,4,"Truck and tow dolly were in good shape; except for a loud wind noise in the driver's side window, and the steering wheel was not lined up properly (while drive straight, the spokes of the steering wheel hid dashboard instruments.",225.0,195.0,0.87,200.0
U-Haul,Lauri S,Cocoa,FL,2015-02-06,4,"The truck and tow dolly worked well. The only problem was a loud wind noise from the driver's side window, and the steering wheel was not lined up properly (when driving straight, the spokes of the steering wheel hid some of the dash board instruments.",225.0,195.0,0.87,200.0
U-Haul,Jeanette F,Kennett Square,PA,2015-02-04,5,It was easy. Rented from the local dealer and included the insurance.,3.0,65.0,21.67,100.0
U-Haul,Rick M,Pontiac,MI,2015-02-01,5,Great !,50.0,115.0,2.3,1200.0
U-Haul,Pam M,Manchester,GA,2015-01-29,5,"U haul Manchester, Ga. Karen was wonderful, extremely efficient, and had me in and out in 20 minutes. Lovely lady with experience. I'll be going back here often to use their trucks.",15.0,80.0,5.33,1500.0
U-Haul,Donavan J,Oxnard,CA,2015-01-28,5,No problems,135.0,200.0,1.48,2000.0
U-Haul,Taylor H,Milwaukee,WI,2015-01-27,4,Easy.,1300.0,950.0,0.73,
U-Haul,"Kent ""Mack"" M",Phoenix,AZ,2015-01-26,4,"There were discrepancies in what I was told at one end and when I dropped it off, I could have been costly because they hadn't documented their promises.",1200.0,1200.0,1.0,1000.0
U-Haul,micah s,Minetto,NY,2015-01-20,5,they everything ready for pickup.,330.0,375.0,1.14,1200.0
U-Haul,Dennis L,Fishers,IN,2015-01-20,5,Equipment was top notch.,600.0,900.0,1.5,950.0
U-Haul,Charles S,Temple,TX,2015-01-19,5,"Got the 20' truck close to home, on time, with an easy pickup process. Returned it even easier. Got a one-bedroom apartment into the 20' truck without much stacking, and just filled it to the back door. Glad I got a little bigger truck than absolutely necessary.",150.0,216.0,1.44,775.0
U-Haul,Francis C,Pacific,MO,2015-01-19,4,"customer service was very good, I have used this company before,& will again",30.0,111.0,3.7,
U-Haul,Carol O,Denton,TX,2015-01-17,5,UHaul provides high quality trucks at a reasonable price,37.0,150.0,4.05,1000.0
U-Haul,John T,Orlando,FL,2015-01-16,5,I have used UHaul before. Cann't get enough of a good thing- Best Always!,260.0,210.0,0.81,1400.0
U-Haul,Shawn T,Mount Holly,NJ,2015-01-15,3,furniture,120.0,170.0,1.42,800.0
U-Haul,Michael M,Newport News,VA,2015-01-12,5,"Uhaul on J. Clyde Morris is excellent. Fast, effieient and friendly. I highly recommend this location for Uhaul rentals.",20.0,50.0,2.5,800.0
U-Haul,John F,Oak Park,IL,2015-01-12,5,"Everything was in good condition, available on time, and the people at the office were efficient and easy to work with.",1.0,40.0,40.0,750.0
U-Haul,Stephanie B,Annapolis,MD,2015-01-11,5,They were very flexible when we had to keep the truck an additional day.,70.0,188.0,2.69,1800.0
U-Haul,mery s,Hollywood,FL,2015-01-10,5,Good price.,20.0,64.0,3.2,
U-Haul,Karen C,Corona,CA,2015-01-07,4,"I've had good luck w/ u haul, on many moves!!",50.0,200.0,4.0,600.0
U-Haul,Nicholas M,Los Angeles,CA,2015-01-05,5,Great reliable truck,3.0,53.0,17.67,1200.0
U-Haul,Michael K,Imperial,PA,2015-01-02,5,They had everything I needed at a very affordable price.,30.0,300.0,10.0,3300.0
U-Haul,Michael M,Danville,CA,2015-01-02,4,normal,150.0,300.0,2.0,1800.0
U-Haul,Olga W,Berea,OH,2015-01-01,5,truck was ready to go when promised,400.0,1100.0,2.75,1200.0
U-Haul,Darrell D,Aurora,CO,2014-12-31,2,Couldn't get rented equipment in the location from which I moved.,530.0,1500.0,2.83,1250.0
U-Haul,Ancil J,Houston,TX,2014-12-27,5,Good company,1200.0,2500.0,2.08,950.0
U-Haul,Jorge T,Little Ferry,NJ,2014-12-27,5,Online reservation process was easy. Pick up and drop off was quick and my truck came loaded with everything I needed. No complaints here.,15.0,80.0,5.33,1000.0
U-Haul,Philip R,Miami,FL,2014-12-26,4,The truck was modern and in good repair. Had good cargo belt holders,50.0,160.0,3.2,1800.0
U-Haul,James B,Belton,TX,2014-12-20,4,"Truck was great. It had a few issues, but overall good trip. Uhaul...always a great experience. Although I did get an extremely OLD Auto Transport that should have been ""Put Down"" years ago. UNSAT on the Transport.",1734.0,1977.0,1.14,2500.0
U-Haul,Cynthia H,Maple Shade,NJ,2014-12-14,4,"14 foot truck, worked well. A little difficult finding a rental open later than 5pm.",5.0,60.0,12.0,
U-Haul,James B,Yorktown,VA,2014-12-12,5,UHaul...excellent,,,,
U-Haul,Quentin C,Upper Marlboro,MD,2014-12-12,5,Had a truck when i needed and was able to get in and out quickly.,,,,
U-Haul,Andrew L,Glencoe,IL,2014-12-11,4,The truck worked well but had been previously damaged and leaked somewhat.,600.0,1095.0,1.83,1100.0
U-Haul,David W,Indian Trail,NC,2014-12-09,5,Mr. Patel and Raj had great customer service and worked with me to secure 2 26' foot trucks and pads.,10.0,500.0,50.0,3200.0
U-Haul,Elisabeth D,Syracuse,NY,2014-12-08,4,"It was good as usually, it was a little confusion about how much time we had to return the Uhaul. Otherwise, it was smooth pick up and drop off.",300.0,809.0,2.7,1100.0
U-Haul,Laurean V,Largo,FL,2014-12-04,4,"Truck was in good shape and did the job. Not much I can say, except everything worked as expected and the rep was very nice.",130.0,199.0,1.53,2200.0
U-Haul,Julie M,Redwood City,CA,2014-12-02,3,Regular U-Haul rental.,35.0,115.0,3.29,2000.0
U-Haul,Xavier T,Kinzers,PA,2014-12-02,4,clean nice truck. no problems with drive. YES i would use them again.,800.0,1750.0,2.19,1200.0
U-Haul,Mark S,Wimberley,TX,2014-11-29,4,"Check engine light came on 2 miles into my hire period and only after a lengthy conversation with road hazard assistance was I offered an alternative vehicle. With so many ""X's"" marking cargo and truck surface damage when is it corrected? Why make the cusotmer an ""on the spot"" damage assessor to determine which X refers to what previous damage?",200.0,200.0,1.0,2000.0
U-Haul,Clotovis W,Loganville,GA,2014-11-29,5,"Outstanding customer service. U-hual professionals in Snellville, GA are very professionals. Thanks Jerry and C.J.",100.0,300.0,3.0,1600.0
U-Haul,Pat L,Washington,NJ,2014-11-24,5,These men were great and hard workers.,20.0,401.0,20.05,1200.0
U-Haul,Cedric D,Carrollton,GA,2014-11-23,5,Very useful.,,,,
U-Haul,Karen G,Mahwah,NJ,2014-11-22,4,Good truck. Good condition Easy to drive. Fair mileage amount. People in office very nice. Seemed a little expensive.,1350.0,900.0,0.67,200.0
U-Haul,Heather E,Clayton,NC,2014-11-22,5,"Truck was available when requested, was clean, and worked great.",,,,
U-Haul,Heather E,Clayton,NC,2014-11-22,5,"Truck was available, on-time, and nice and clean.",,,,
U-Haul,Brian N,Eden,UT,2014-11-21,3,The truck has very poor shocks and suspension causing a very uncomfortable 8 hour drive.,500.0,700.0,1.4,4000.0
U-Haul,Isaac C,Conyers,GA,2014-11-20,3,The U-Haul did not drive while on the highway.,,,,
U-Haul,Jeff J,Las Vegas,NV,2014-11-18,5,Newer 26ft truck. Drove great and easy to know you are in your lane.,375.0,745.0,1.99,1225.0
U-Haul,Ana H,Oceanside,CA,2014-11-17,4,"Great truck, but the 17 foot they have advertised says it was good for 1-2 bedroom home and we had a 2 bedroom apartment, so I wasn't happy that a 2nd trip back had to be done, but oh well...lesson learned for next time.",40.0,100.0,2.5,900.0
U-Haul,Shirley T,Mayville,WI,2014-11-13,4,I use U haul a lot and do like them. The only down side is sometimes you have to travel quite a distance to pick up the equipment even if you ordered it for a certain location. They fail to tell you that up front. The people at the location we picked up the truck were very nice and courteous. Equipment has always been in good shape so hopefully this trip will prove the same tomorrow.,560.0,1420.0,2.54,2000.0
U-Haul,Lee C,Santa Clara,CA,2014-11-12,3,"The UHaul site where I returned my truck in Sacramento was actually a storage place and it was really cramped. When I drove up it was gated, nobody came out to help me, but somebody came out so I went in after them. However in putting the big truck inside the storage area I accidentally scraped another truck. I hadn't paid for the extra damage insurance when I took the truck. It didn't help that the temperature was about 104 at the time. One of the guys was going to refuse to accept the truck at all. It was really scary to me to be in such a fix. Fortunately the other guy decided to let me turn the truck in. On the plus side, when UHaul got back to me they only charged me for the damage to the truck I was driving which was about $80. It was a pretty mixed experience, but if I need another truck rental I'm going to try a different company next time and be sure to pay for the insurance.",150.0,500.0,3.33,1100.0
U-Haul,Karie W,Carmel,IN,2014-11-11,4,I could not reach the peddles in the truck. The seat is not made for a small person,10.0,80.0,8.0,600.0
U-Haul,YVette J,Woodbridge,VA,2014-11-07,5,Pick up and drop off was made easy and quick.,20.0,165.0,8.25,
U-Haul,Stephanie A,Beverly,MA,2014-11-05,5,"Exactly what I needed and the guy at the Uhaul in Saugus was terrific. He even threw in free blankets, and made helpful suggestions about scheduling.",10.0,110.0,11.0,800.0
U-Haul,Pankaj K,Washington,DC,2014-11-04,5,"Great service, low local rates.",2.0,60.0,30.0,
U-Haul,Heidi S,Los Angeles,CA,2014-11-04,5,The customer service at uhaul is the best which is why I always use them.,95.0,173.0,1.82,1500.0
U-Haul,Dane R,Lafayette,LA,2014-11-03,4,Typical U Haul,12.0,50.0,4.17,700.0
U-Haul,Bryna or Joseph W,Encino,CA,2014-11-01,5,Shannon took wonderful care of us. It was a last minute emergency and she kept us calm and did everything necessary to get us what we needed. I would go to her again for help at UHaul.,80.0,400.0,5.0,
U-Haul,LaVona G,Saline,MI,2014-10-31,5,They had the truck I needed and were efficient in getting the paper work done and I was on my way.,30.0,100.0,3.33,
U-Haul,Chris W,Denver,CO,2014-10-30,5,Got me here safe,360.0,350.0,0.97,900.0
U-Haul,Richard B,Mission Viejo,CA,2014-10-29,5,This particular Uhaul location on Beach Blvd. in Huntington Beach was the best I've used. Got me in my truck in a flash with all the stuff I needed.,4.0,50.0,12.5,800.0
U-Haul,Annie J,Chicago,IL,2014-10-29,5,"The truck recommendation was the perfect side for my apartment, and the truck itself was in great condition. No problems whatsoever!",400.0,350.0,0.88,1000.0
U-Haul,Bert H,Sapulpa,OK,2014-10-28,2,The U-Haul truck was in need of some repair. Recommend using a U-Haul store not an independent.,15.0,300.0,20.0,1500.0
U-Haul,Bruce C,Norwood,MA,2014-10-27,5,Very helpful with my specific issues. Gave me good value.,1000.0,2000.0,2.0,1200.0
U-Haul,Steve H,League City,TX,2014-10-20,4,"Guys were friendly, truck was in good shape.",600.0,1000.0,1.67,1800.0
U-Haul,SHIRLEY W,Forest Grove,OR,2014-10-19,5,"Great truck, and renting was easy. Good customer service",400.0,650.0,1.63,1500.0
U-Haul,Joy N,Bothell,WA,2014-10-11,5,Great,150.0,200.0,1.33,200.0
U-Haul,Tom M,Conway,SC,2014-10-08,1,"Gas hog of a truck, seemed like it wouldn't shift into high gear",400.0,2250.0,5.63,3000.0
U-Haul,Christine S,Boyertown,PA,2014-10-06,5,The truck was clean and the check in process went smoothly.,10.0,,,1100.0
U-Haul,Sonia Z,Manchester,CT,2014-10-05,5,It was good.,15.0,,,1200.0
U-Haul,Jennifer M,Warrenville,IL,2014-10-04,4,"I was able to pack three large dressers, a couple of desks, a full-size bed, and a couple of bookshelves in a 10' truck with room to spare.",10.0,50.0,5.0,550.0
U-Haul,Michael B,Spring,TX,2014-10-02,5,Truck was clean and ran well.,190.0,200.0,1.05,1200.0
U-Haul,Claire M,Georgetown,TX,2014-09-30,5,"It's U-Haul, they are very friendly and keep clean trucks. 5th time I've rented a moving truck from them.",16.0,60.0,3.75,2300.0
U-Haul,Sandra L,Reno,NV,2014-09-29,4,Took a little long to obtain the UHaul. Company did not staff appropriately for a Saturday morning.,50.0,180.0,3.6,3000.0
U-Haul,Kyle D,New Iberia,LA,2014-09-25,4,C+ overall company,280.0,400.0,1.43,3200.0
U-Haul,Melissa J,Chandler,AZ,2014-09-22,5,Great customer service!,,,,
U-Haul,Alan B,Naples,FL,2014-09-22,5,The service provided by the truck rental co was satisfactory,40.0,600.0,15.0,2000.0
U-Haul,Doug F,Gresham,OR,2014-09-20,4,"My 10 foot truck worked as good as new however it was not cleaned from the previous rental (dirt and debris both in the cab and the box) mud all over the tires and sides of the truck. No body came out at the ""stop and wait to return sign"" so after at least 5 minutes waiting I went inside the one person at the counter at 2:30 pm had a longgg call in detaillll with a potential customer while 2 people in front of me waited and waited after the first one was acknowledged I spoke up abruptly and mentioned I had been waiting like the sign said at return. He nicely explained that he was currently alone at the counter and that somebody would help me outside soon. It took a few more minutes and finally they did check in the rental, to my surprise he sent me back in to sign for my charges and I waited in line again. I did not expect this transaction to take so long, I ended up late for my next appointment. Would I use them again? Definitely would! I now stand much better informed, solely by experience. DF, Gresham, Or.",30.0,50.0,1.67,700.0
U-Haul,Richard S,Pueblo,CO,2014-09-20,4,We saved over $5000 by using Uhaul with day labor to load and unload on both ends.,1000.0,1600.0,1.6,3300.0
U-Haul,Kellie C,Gainesville,VA,2014-09-17,5,I used Uhaul and had a great experience. I had to move from two separate locations so I kept the truck for 24 hours. I was able to get all of my moving done with no additional fees added on. I would definitely recommend!,30.0,100.0,3.33,1200.0
U-Haul,James T,Charleston,SC,2014-09-16,4,Great,2.0,60.0,30.0,1500.0
U-Haul,Sarah P,Washington,DC,2014-09-16,5,The truck was clean and didn't break down. The moving helpers were wonderful.,20.0,150.0,7.5,1200.0
U-Haul,MJ D,Riverside,CA,2014-09-15,4,U-Haul service was as good as I expected. Always reliable.,120.0,90.0,0.75,300.0
U-Haul,Ryan D,Gilbert,AZ,2014-09-15,3,My Uhaul truck nearly overheated and a coolant light came on halfway on my trip from AZ to CA with 100+ deg temps. The truck cab was dirty and so was the rear cargo area.,350.0,470.0,1.34,1800.0
U-Haul,Robert A,Cypress,TX,2014-09-15,5,i'm a firm beleiver in uhaul now. the trucks were in excellent condition. we arrived to our destination with zero loss. The trucks were 27 foot boxes fully loaded. we drove them through mountain passes with vehicles towed behind and had zero issues.,2000.0,4500.0,2.25,2800.0
U-Haul,Mark C,Vancouver,WA,2014-09-14,5,Truck was in good condition and it was an easy rental process.,10.0,40.0,4.0,
U-Haul,Suzanne M,Elmira,NY,2014-09-14,5,I give them five stars plus,15.0,71.0,4.73,1400.0
U-Haul,Daisy B,N. Hollywood,CA,2014-09-14,4,"Frank and his crew were espectacular! They were very professional, quick, efficient and considerate. Their expertise made the move much easier than I ever expected and this alleviated some of the stress cause by moving. I highly recommend them for anyone who needs this type of service. I wish I could give them 10 stars! They deserve it!",50.0,135.0,2.7,1200.0
U-Haul,Elvis M,Brunswick,OH,2014-09-14,5,Excellent. ..,50.0,80.0,1.6,2300.0
U-Haul,Tracy W,Loganville,GA,2014-09-14,4,good service,200.0,200.0,1.0,2000.0
U-Haul,Clay R,Brighton,TN,2014-09-14,5,Great experience,400.0,650.0,1.63,2500.0
U-Haul,David C,Houston,TX,2014-09-12,5,Uhaul,2.0,75.0,37.5,550.0
U-Haul,Rich M,Cape Coral,FL,2014-09-11,4,"Uhaul truck was largest they had, a little worn but got the job done, also had a 6 X 12 trailer which was a treat, lol, it wasn't much shorter than most semi's, and the gas mileage was attroshous, but overall not a bad experience.",1150.0,3200.0,2.78,1800.0
U-Haul,Margaret M,Wauwatosa,WI,2014-09-11,5,"Uhaul came through at the last minute when Budget didn't have a truck, even though it was reserved 2 weeks in advanced.",130.0,200.0,1.54,1100.0
U-Haul,matt l,Coraopolis,PA,2014-09-11,4,"Truck was in good shape and worked well, even in the mountains.",1000.0,1700.0,1.7,1600.0
U-Haul,Terry L,Henderson,NV,2014-09-10,3,Over all it was just ok .in the future I would choose a different u-haul place. Did not understand why the place opens at 8. But I could not get the u-haul till after 9 . Also I did a on line check in and still did not get out of there till almost 930. Customer service? I don't think the person handling that place knows what that is.,25.0,30.0,1.2,1130.0
U-Haul,Marion O,Houston,TX,2014-09-10,4,"The truck i chose worked out perfect for me.The condition of truck was good.The customer service was not the best,maybe if there was more help it would have been better.",24.0,22.0,0.92,703.0
U-Haul,Daniel L,Chicago,IL,2014-09-10,5,very good.,13.0,250.0,19.23,3000.0
U-Haul,Kristen R,Red Oak,TX,2014-09-10,1,"HORRIBLE!!! I already called in and told you these people were horrible. They were over an hour late, then they had to take a smoke break before they even got started. Then after one hour, they wanted to leave said it was a long way back to Dallas. Duh,,, 25 minutes. But that doesn't matter, I paid for 2 hours and they said well Derrick will give you credit for the next move. I called him, he said that is not how it worked. They should not have been wanting to leave. They were not professionally dressed and their slovent attitude was the worst. Every time I ask them to move something that they just put any where, they were slow and pissy about it. One of the guys even spilled oatmeal and didn't want to clean it up. They were horrible. My husband had to try to get things done but they had that don't give a s**t attitude. Finally I said, okay, you can leave. They were the worst ever, will not recoomend them and will totally never use them again.",238.0,,,200.0
U-Haul,Janet S,Denver,CO,2014-09-09,5,"The U-Haul only had 400 miles on it. It was very comfortable, clean and handled great. No rattles! I would definitely rent from them again.",1045.0,1135.0,1.09,900.0
U-Haul,Derek P,Hoboken,NJ,2014-09-09,5,"Rented a Uhaul van, which I have done previously, and it was great",80.0,120.0,1.5,700.0
U-Haul,Evelyn U,Redmond,OR,2014-09-09,5,The guys in Portland who helped unload the containers were great. They did a wonderful job.,150.0,,,2100.0
U-Haul,Ginger C,Dothan,AL,2014-09-07,5,I would highly recommend using these young men.,321.0,350.0,1.09,1000.0
U-Haul,Rob G,Winder,GA,2014-09-07,5,"I would highly recommend using ""Hireahelper. They made our move easier.",350.0,,,1000.0
U-Haul,Christina F,Atlanta,GA,2014-09-07,3,"The truck rental process was easy and quick. The truck drove well and did not present any issues. My primary complaint is that they provided incorrect information on 2 occasions. The staff are not well-informed/trained. First, they told me that my items would fit in a trailer. I had too much stuff and the trailer did not work out. The second issue was that they told me I had the right hitching equipment on my vehicle to attach a trailer. I took the car over ahead of my moving day to confirm. It turns out that I did not have what I needed and had to rent a truck last-minute.",650.0,550.0,0.85,450.0
U-Haul,Cheryl A,Manakin Sabot,VA,2014-09-07,5,Truck was fine.,140.0,600.0,4.29,1100.0
U-Haul,Stephen N,Maple Shade,NJ,2014-09-07,3,Truck was dirty and didn't have a lot of acceleration power.,202.0,,,1000.0
U-Haul,Raymond W,Lehigh Acres,FL,2014-09-07,4,So glad it is all over and I am moved in and settled.,1500.0,2200.0,1.47,1600.0
U-Haul,Kim W,Fontana,CA,2014-09-07,5,I should have gotten a 20 ft truck instead of a 17 ft truck other than that experience was great!,7.0,40.0,5.71,2391.0
U-Haul,Jason S,Chapel Hill,NC,2014-09-05,4,"They did not have the tow dolly we wanted, but it was because the previous customer didn't return theirs on time. There was a 1.5+ hour wait on Sunday morning.",500.0,950.0,1.9,535.0
U-Haul,Garth S,Melbourne,FL,2014-09-05,3,Household goods,10.0,200.0,20.0,1000.0
U-Haul,Tony L,Brooklyn,NY,2014-09-05,4,Excellent,50.0,80.0,1.6,1200.0
U-Haul,Gary M,Baltimore,MD,2014-09-05,5,Great service!,250.0,200.0,0.8,
U-Haul,John F,Benicia,CA,2014-09-04,3,"U-haul didn't tell us when we reserved that they don't guarantee that a one way truck will be available. After frantic phone calls and a 60 mile drive, we found a truck. The 26ft truck easily handled all our stuff and drove well.",700.0,1700.0,2.43,1500.0
U-Haul,Martine T,Stamford,CT,2014-09-04,5,"Easy pickup, truck was in good condition.",1.0,30.0,30.0,1000.0
U-Haul,Debbie S,Stafford,VA,2014-09-04,5,truck we rented was good and the u haul stores was great to work with,30.0,250.0,8.33,1800.0
U-Haul,Chip C,Brookline,MA,2014-09-03,5,Great move,1350.0,450.0,0.33,400.0
U-Haul,Jennifer B,Brooklyn,NY,2014-09-03,5,"UHAUL provided great service, we were very pleased.",20.0,100.0,5.0,600.0
U-Haul,George L,New Milford,CT,2014-09-03,4,Uhaul was good to deal with as long as you understand you don't know where your equipment will come from until the day before.,275.0,350.0,1.27,1200.0
U-Haul,Anthony E,Leesburg,GA,2014-09-03,5,"The truck I rented was less expensive than any other rental place in town, it was in good condition and ready when they said it would be. I have used them before and will again if I need a truck",8.0,85.0,10.63,
U-Haul,Macy C,Victor,NY,2014-09-03,5,"great no problems, thanks",20.0,800.0,40.0,
U-Haul,Laura M,Haymarket,VA,2014-09-03,4,Easy and close to our house,100.0,125.0,1.25,
U-Haul,Barb M,Centre Hall,PA,2014-09-03,4,I have used U-Haul several times and have been pleased each time.,200.0,175.0,0.88,
U-Haul,Jerrica F,Crete,IL,2014-09-03,5,"I used the largest truck that UHaul had because I was loading 3 bedrooms, 2 livings and other miscellaneous items. I ended up having the truck for about 6 hours. I reserved the truck 2 weeks in advance. I didn't run into any problems and I will definitely use them again, I always have.",2.0,85.0,42.5,
U-Haul,Brent H,Tracy,CA,2014-09-03,4,Experience was good. Service was excellent.,25.0,200.0,8.0,
U-Haul,Donna A,Somerville,NJ,2014-09-03,3,"Overall customer service witgain h uhal needs improvement , but the trucks were clean and ready to go. yes i would use them a",285.0,400.0,1.4,
U-Haul,Regina S,Elkhart,IN,2014-09-03,4,"Everything went smoothly - ordering the truck, pick up and drop off. Price was reasonable and the truck was in good condition.",25.0,150.0,6.0,
U-Haul,Ted S,Saint Petersburg,FL,2014-09-03,4,good experience in booking and reliability and service provided,1000.0,1000.0,1.0,
U-Haul,John B,Denver,CO,2014-09-03,3,It was convenient and easy to book the uhaul truck online. I checked in at the counter and was out the door within 10 minutes when I picked up the truck. Turning the truck back in took 30 mins though because they weren't properly staffed.,5.0,70.0,14.0,
U-Haul,Lisa B,Suwanee,GA,2014-09-03,2,We were scheduled to pick up the truck at 9 am. We got there and the truck was not there. Apparently the person who was supposed to turn it in the night before did not do so. I understand it was not the person we reserved the truck from's fault but I do think that if you reserve a truck it should be there as we had movers ready and waiting.....,5.0,150.0,30.0,
U-Haul,Anna O,Vista,CA,2014-09-03,3,"I ordered my uhaul online. It was frustrating because I ordered boxes AND the truck and I had to pick them up at different locations. The employees in store picking up the boxes were sweet, and the employee at the store I picked up the truck was VERY monotone and not too friendly. The employees at the store I dropped off the car were fantastic.. I really did love them! Very eager to help and so friendly. The pricing of the truck was the cheapest I could find, the condition of the truck was good, and I'll definitely use uhaul again because of the convenience.",150.0,250.0,1.67,
U-Haul,Cynthia K,Philadelphia,PA,2014-09-03,5,"We had an excellent experience with Hire a Helper and My Philly Movers on all counts. We initiated the move online and then booked by phone. Calls were returned quickly. We had filled a UHaul truck, which had to be unloaded by the movers from My Philly Movers. The movers were prompt in arriving, they were friendly and personable, and they worked efficiently. We would definitely use them again.",150.0,200.0,1.33,
U-Haul,Justice K,Arlington,VA,2014-09-03,5,"My experience with this company was excellent! I booked a local move with them after reading their reviews online. They were professional and curteous. I would use them again and highly recommend to anyone interested in a reasonably priced, professional, and seamless move.",5.0,200.0,40.0,
U-Haul,Kara B,Mckinney,TX,2014-09-03,2,"The staff was polite and helpful, but my bill was considerably higher than I was expecting. My expectations were not set accordingly and I was very disappointed because of that. Also, when returning the truck the location was not well lit and it was very difficult to find.",45.0,450.0,10.0,
U-Haul,Todd C,Alexandria,VA,2014-09-03,4,I ordered online. The truck was there on time for me to pickup.,20.0,50.0,2.5,
U-Haul,ray t,Delray Beach,FL,2014-09-03,5,very good,5.0,50.0,10.0,
U-Haul,Belinda S,Woodbridge,VA,2014-09-03,4,Booking online is a breeze. It is also easy to extend rental days when packing took longer than expected.,15.0,150.0,10.0,
U-Haul,John or Lori H,Warner Springs,CA,2014-09-03,5,"Our moving experience went flawlessly. The folks in Temecula, CA were professional and very helpful. The vehicle was in top condition and we had no problems enroute. Drop off in Susanville, CA was effortless. All in all I would highly recommend U-Haul.",640.0,800.0,1.25,
U-Haul,Bill K,Richmond Hill,GA,2014-09-03,3,I went into the uhaul facility one week prior to my move. When I went to pick up the ordered truck they didn't have it and I needed to drive 55 miles to another city to pick up a truck. They even called me a day before pickup to verify my reservation and then they didn't have it. That was in Richmond hill ga. The location in hinesville ga stayed late on that Friday evening so I could make the pickup. I had to leave my car in his lot so my husband and son could pick it up later that evening.,150.0,350.0,2.33,
U-Haul,Jean C,Burlington,KY,2014-09-03,1,"In a Snap Movers...extremely poor service. Young, Inexperienced and lazy workers. Despite several calls indicating ehen I would artive at site, they arrived nearly two hours late but charged me full price. Vicky promised refund but refused to answer my calls. They changed their phone number so I could pursue issue. Run...don't walk from this moving company!",200.0,190.0,0.95,
